50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,block_deflection,clearance_other,foul_committed_card,foul_committed_offensive,goalkeeper_punched_out,pass_deflected,pass_outswinging,shot_deflected,shot_one_on_one,shot_open_goal,pass_miscommunication,foul_committed_penalty,foul_won_penalty,block_save_block,dribble_no_touch,goalkeeper_success_in_play,player_off_permanent,goalkeeper_shot_saved_off_target,shot_saved_off_target,goalkeeper_lost_out,shot_redirect,shot_follows_dribble,goalkeeper_shot_saved_to_post,shot_saved_to_post,goalkeeper_lost_in_play,goalkeeper_penalty_saved_to_post,half_start_late_video_start,goalkeeper_success_out
,,,,,,,,,,,,,,,,,,1.928239,,,,,,,,,,,82c29916-f7f1-4e92-9b8f-e64a7e99eb6d,3034,,,"[94.2, 50.2]",3900593,76,,,,,-1.3765553,58b5e7ce-2cd2-4e67-9606-ef0dbd9225ba,Head,,,"[95.4, 44.1]",True,Low Pass,,6.2169123,,,Jimmy Cabot,7336.0,,,,,,,2,From Free Kick,Babacar Gueye,15796.0,Center Forward,181,Troyes,133,['f219b115-c69d-4831-b65e-3474991da8e1'],31,,,,,,,,,,,,,,,,Troyes,133,00:31:31.339,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2.675427,,,,,,,,,,,fe997382-43b9-4921-af33-9806ab10b847,3111,,,"[99.7, 4.9]",3900593,79,,,,,1.3233835,671d08fd-be41-4674-9a17-a164bc01ab51,Right Foot,True,,"[111.9, 53.2]",True,High Pass,,49.816963,,,Jimmy Cabot,7336.0,,,True,,,,2,Regular Play,Babacar Gueye,15796.0,Center Forward,185,Troyes,133,['d86f75fb-c5c6-40af-95c3-f47a44a9279d'],0,,,,,,,,,,,,,,,,Troyes,133,00:34:00.280,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,1.498861,,,,,,,,,,,62f5a99e-7d72-4ea5-8676-4901e0a5cfd6,3337,,,"[108.1, 59.7]",3900593,85,,,,,-1.4221426,170a5f34-7917-4d22-9c2d-ef613ca5a8d2,Right Foot,True,,"[111.2, 39.0]",True,High Pass,,20.930838,,,Jessy Pi,7415.0,,,,,,,2,Regular Play,Jimmy Cabot,7336.0,Left Wing,200,Troyes,133,['80113e26-4579-4ecd-82e4-1f0b4556f677'],19,,,,,,,,,,,,,,,,Troyes,133,00:40:19.193,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,1.026177,,,,,,,,,,,e30bfdf5-dbf5-4e87-b83e-7df5c7d3c459,472,,,"[115.4, 29.8]",3900589,11,,,,,1.6313283,f0097b64-74d7-491e-b83f-8791de2bec6c,Left Foot,,,"[115.0, 36.4]",True,Ground Pass,,6.61211,,,Michy Batshuayi Tunga,3457.0,,,,,,,1,Regular Play,Abdelaziz Barrada,23933.0,Center Attacking Midfield,33,Marseille,147,"['288caa6f-e2f3-44be-aede-7d88452cd121', 'b178898d-49ce-486a-b0fa-b69af7cb6eb0']",26,,,,,,,,,,,,,,,,Marseille,147,00:11:26.364,Pass,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,1.537005,,,,,,,,,,,55e4d4e3-60e0-476a-bf16-dbeec28deea6,2309,,,"[95.2, 45.4]",3900589,59,,,,,-0.9117572,3e722fb8-b5a2-4a06-ba71-cee88825e3e3,Left Foot,,,"[108.6, 28.1]",True,Ground Pass,,21.88264,,,Georges-Kévin Nkoudou Mbida,3639.0,,,,,,,2,From Free Kick,Michy Batshuayi Tunga,3457.0,Center Forward,158,Marseille,147,['2b2edf2e-d61d-4fdd-b37f-f361776ae22f'],20,,,,,,,,,,,,,,,,Marseille,147,00:14:20.017,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,1.412741,,,,,,,,,,,314ab306-bce1-42e0-b52e-127e57030b4e,2512,,,"[81.1, 13.9]",3900589,66,,,,,0.6703845,86d58982-8aa5-4369-a4cd-a2810b46c4c6,Right Foot,,,"[112.0, 38.4]",True,High Pass,,39.43425,,,Ronny Rodelin,2955.0,,,,,,Free Kick,2,From Free Kick,Julien Féret,2959.0,Left Defensive Midfield,173,Caen,140,['87f4796b-4bac-4862-8718-14c3241ab3c9'],46,,,,,,,,,,,,,,,,Caen,140,00:21:46.426,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,1.937547,,,,,,,,,,,6f64d42e-5577-4bc5-b716-2c723bf56303,3073,,,"[99.5, 56.1]",3900589,82,,,,,-1.217806,c42677ef-e08a-4c0b-b73c-2e80a9d1a073,Right Foot,,,"[109.3, 29.5]",True,High Pass,,28.34784,,,Bouna Sarr,4351.0,,,,,,,2,From Throw In,Jacques-Alaixys Romao,10036.0,Right Defensive Midfield,207,Marseille,147,['4b9632b7-ab27-4cca-a49e-3ebac496062e'],7,,,,,,,,,,,,,,,,Marseille,147,00:37:07.920,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2.115241,,,,,,,,,,,01e9b529-bbc3-4e47-acec-743f077f15c9,2279,,,"[81.2, 67.4]",3900588,52,,,,,-0.8975535,f0e9e378-4fa9-4ce3-b2b5-cf255cc257fc,Right Foot,,,"[107.2, 34.8]",True,High Pass,,41.69844,,,Thomas Lemar,3245.0,,,,,,,2,From Free Kick,João Filipe Iria Santos Moutinho,3168.0,Center Attacking Midfield,129,AS Monaco,129,['e9586d7a-3a28-4d2f-afa0-a013a0a6b938'],9,,,,,,,,,,,,,,,,AS Monaco,129,00:07:09.885,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,0.862487,,,,,,,,,,,c869f9ad-598c-4b7e-8ead-8508be3ebb61,874,,,"[111.6, 22.0]",3900586,23,,,,,1.7512921,c1f8bb76-5b67-458b-a641-d1b3b059a246,Left Foot,True,,"[109.1, 35.7]",True,Ground Pass,,13.926234,,,Yannis Salibur,3122.0,,,,,,,1,From Keeper,Nicolas Benezet,3301.0,Left Midfield,52,Guingamp,142,['57a4baa8-e50e-4a2a-9569-8886bc7cee80'],42,,,,,,,,,,,,,,,,Guingamp,142,00:23:42.554,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,0.436455,,,,,,,,,,,b7a6e9ae-974e-4cc0-9e2e-da46a33acf90,3202,,,"[102.0, 67.4]",3900586,91,,,,,3.0890095,ecc87f74-c925-4b29-a17a-a80be997e53a,Right Foot,,,"[98.2, 67.6]",True,Ground Pass,,3.8052595,,,Youssouf Sabaly,3404.0,,,,,,,2,From Throw In,Yacine Bammou,3319.0,Center Attacking Midfield,201,Nantes,144,"['0d9148a6-1875-4d33-b28e-e5336d1f0611', '51189627-31c5-4f5c-b873-b1bdc6ee6071']",6,,,,,,,,,,,,,,,,Nantes,144,00:46:06.889,Pass,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,1.488558,,,,,,,,,,,e9b847f5-949a-4624-9e3e-611d5bac69c0,1958,,,"[117.8, 14.4]",3900584,47,,,,,1.7603304,fe73c574-d012-43bc-a6b8-40ebba94ce44,Left Foot,True,,"[113.1, 38.9]",True,High Pass,,24.946743,,,Floyd Ayité,15689.0,,,,,,,2,Regular Play,Florian Marange,40528.0,Left Back,122,Bastia,2736,['de46b8b8-f844-4114-bffe-e1ea130a62ed'],33,,,,,,,,,,,,,,,,Bastia,2736,00:02:33.686,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,1.886214,,,,,,,,,,,9cb523fa-23d1-493c-8769-5d80d6cfe603,1423,,,"[47.6, 21.9]",3900582,30,,,,,-0.25478968,b3cf1145-8139-4c86-bba8-ea19f51a2479,Left Foot,,,"[78.7, 13.8]",True,Ground Pass,,32.137516,,,Nicolas de Roussel de Préville,4383.0,,,,,,,1,From Goal Kick,Franck Signorino,40521.0,Left Wing Back,68,Stade de Reims,156,['53f43b4e-7288-4d91-89c7-c427f3363f6b'],12,,,,,,,,,,,,,,,,Stade de Reims,156,00:30:12.814,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,0.666774,,,,,,,,,,,4bf16068-7221-45b6-b6c1-c29768aece4d,324,,,"[71.9, 70.2]",3900583,6,,,,,0.17593962,25bd13a9-ecd4-42a1-b30f-3791d443b224,Right Foot,,,"[80.9, 71.8]",True,Ground Pass,,9.141116,,,Fabien Camus,401470.0,,,,,,,1,From Free Kick,Aloïs Confais,4413.0,Right Defensive Midfield,19,Troyes,133,['d8897469-c77b-4781-ae73-4bdce92630de'],15,,,,,,,,,,,,,,,,Troyes,133,00:06:15.798,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,0.862188,,,,,,,,,,,7698d9c8-004c-45c3-962d-52723f1bdac5,690,,,"[110.6, 14.1]",3900583,14,,,,,1.3614547,543beeff-aa8a-4019-ad1c-224c7bd051d9,Right Foot,True,,"[116.4, 41.4]",True,High Pass,,27.909317,,,Corentin Jean,3010.0,,,,,,Free Kick,1,From Free Kick,Fabien Camus,401470.0,Center Attacking Midfield,34,Troyes,133,['48f8594d-3bf3-4a6c-b3f4-c46fde94114b'],38,,,,,,,,,,,,,,,,Troyes,133,00:14:38.232,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,1.249133,,,,,,,,,,,b1cc463a-51e1-4020-a76d-255e8a8fdd3f,3186,,,"[63.1, 69.7]",3900583,80,,,,,0.4698459,d04c4257-e83c-4a95-be5b-b2b6dd21464c,Right Foot,,,"[82.4, 79.5]",True,Ground Pass,,21.645554,,,Kamil Grosicki,5667.0,,,,,,,2,Regular Play,Benjamin André,2990.0,Right Center Midfield,175,Rennes,134,"['b71f2397-e3ad-4fc1-94e4-39de47d1e315', 'd5afee68-c260-4910-ba44-9b5369ec4324']",27,,,,,,,,,,,,,,,,Rennes,134,00:35:27.526,Pass,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,1.288153,,,,,,,,,,,97ce3942-6746-4c8a-82ae-36b46ba0469e,2386,,,"[120.0, 0.1]",3900567,54,,,,,1.7775683,8f468948-379f-41dc-8932-d17ba62de748,Right Foot,,,"[112.7, 34.9]",True,High Pass,True,35.55742,,,Jacques-Alaixys Romao,10036.0,,,,Inswinging,,Corner,2,From Corner,Abdelaziz Barrada,23933.0,Left Wing,130,Marseille,147,['71649d11-ff97-43e3-99c7-b6c44802ff1b'],54,,,,,,,,,,,,,,,,Marseille,147,00:09:54.892,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,0.750714,,,,,,,,,,,335e6d16-b83c-459b-a9fc-15fa39d626c1,2400,,,"[100.1, 38.5]",3900567,56,,,,,-0.5224034,278399b8-bf66-41be-b78f-a89d7df44822,Right Foot,,,"[106.7, 34.7]",True,Ground Pass,,7.615773,,,Wahbi Khazri,3196.0,,,,Through Ball,True,,2,From Kick Off,Enzo Crivelli,3184.0,Center Forward,132,Bordeaux,146,"['79b3064e-1d9a-4e94-b1f4-7bf6afb0498e', 'ee5a0d88-ad80-468d-b9f8-b0d76ff3678a']",6,,,,,,,,,,,,,,,,Bordeaux,146,00:11:06.136,Pass,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,1.257049,,,,,,,,,,,7c3437e5-3108-44d7-bb8b-c0f092ea94c2,1263,,,"[96.0, 74.2]",3900568,31,,,,,-1.5849798,cb979afa-97ee-4fe2-ad0e-fbe109c08795,Right Foot,,,"[95.6, 46.0]",True,Low Pass,,28.202837,,,Mohamed Larbi,10616.0,,,,,,,1,From Free Kick,Jérôme Le Moigne,401507.0,Center Defensive Midfield,75,Gazélec Ajaccio,160,"['7c0fc6ce-01c3-4932-945b-933bacd03734', 'a3f9aaeb-76b3-4bdb-8eda-5f5fd3fd92e4']",35,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:31:35.956,Pass,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2.779071,,,,,,,,,,,8438834d-9a2f-4130-963e-547d641d2724,2836,,,"[36.2, 76.1]",3900568,66,,,,,-0.14991827,3748f5da-f2d3-43b0-846d-44c3af6fd974,Right Foot,,,"[88.5, 68.2]",True,High Pass,,52.893288,,,Mohamed Larbi,10616.0,,,,,,,2,Regular Play,Alexandre Coeff,7428.0,Right Back,158,Gazélec Ajaccio,160,['6eac02b2-f683-41fb-be73-484d9e0e0e0b'],19,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:21:19.322,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,0.836763,,,,,,,,,,,244b96e5-d049-40f9-b760-9aa4d86f02a9,2975,,,"[114.7, 21.7]",3900568,71,,,,,1.5707964,81f78b12-01ab-4ec8-b6c3-c066419f07ec,Left Foot,True,,"[114.7, 38.6]",True,High Pass,,16.9,,,Clément Grenier,3361.0,,,,,,,2,Regular Play,Rachid Ghezzal,3372.0,Left Wing Back,168,Lyon,137,['298553c2-98cc-45cc-9a5a-b414f3a92200'],11,,,,,,,,,,,,,,,,Lyon,137,00:26:11.587,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,1.150831,,,,,,,,,,,21448abe-405c-4291-95b4-91ca31a905ec,1624,,,"[108.3, 21.3]",3900549,39,,,,,1.4546547,9a9e887f-f8b1-46cb-8377-185d050f9e68,Left Foot,True,,"[110.4, 39.3]",True,Ground Pass,,18.122086,,,Pedro Henrique Konzen Medina da Silva,16503.0,,,,,,,1,From Goal Kick,Giovanni-Guy Yann Sio,3018.0,Center Forward,78,Rennes,134,['d0c5fafa-442f-4f19-8e9c-c1c8ba38db28'],1,,,,,,,,,,,,,,,,Rennes,134,00:39:01.940,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,0.772547,,,,,,,,,,,145ed844-669b-4662-a68b-ec4f097c19f4,2399,,,"[120.0, 80.0]",3900548,61,,,,,-1.7585044,992e4315-4b00-4e36-9b1a-7cd9eba6267f,Right Foot,,,"[113.2, 44.2]",True,High Pass,,36.440086,,,Cédric Yambéré,3779.0,,,,Outswinging,,Corner,2,From Corner,Wahbi Khazri,3196.0,Left Wing,134,Bordeaux,146,['b5ac605d-1e5d-4b09-a426-6c5ff0fd1fdc'],42,,,,,,,,,,,,,,,,Bordeaux,146,00:16:42.198,Pass,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,1.854688,,,,,,,,,,,a16621e6-e0e1-4e06-959e-040e6856a4a1,1323,,,"[86.6, 20.6]",3900547,31,,,,,0.53603995,184b4893-a467-4443-bef7-4313424a930f,Left Foot,,,"[106.8, 32.6]",True,Ground Pass,,23.495531,,,Rodrigue Casimir Ninga,3020.0,,,,Through Ball,True,,1,Regular Play,Ryad Boudebouz,6661.0,Center Forward,63,Montpellier,139,['90c0bb93-4852-4039-88f6-b61963e364b9'],39,,,,,,,,,,,,,,,,Montpellier,139,00:31:39.854,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,1.594664,,,,,,,,,,,5eaa1739-b940-4ec5-849b-b3a988ac3497,2779,,,"[117.7, 24.0]",3900547,71,,,,,1.8233505,cf6105c6-b00d-44d0-b75b-97385b60cc64,Left Foot,True,,"[112.1, 45.7]",True,High Pass,,22.410934,,,Bouna Sarr,4351.0,,,,,,,2,From Throw In,Georges-Kévin Nkoudou Mbida,3639.0,Left Wing,137,Marseille,147,['32c2286d-836e-4880-a1dc-dbf836d0ac12'],38,,,,,,,,,,,,,,,,Marseille,147,00:26:38.229,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,1.637392,,,,,,,,,,,d1e292e7-3de1-4ca0-bb68-657aad961edb,847,,,"[79.5, 20.4]",3900545,16,,,,,0.702417,9f0d0085-fd90-42f8-803a-e49b815e6650,Left Foot,,,"[107.5, 44.1]",True,High Pass,,36.683647,,,Cheikh N''Doye,5676.0,,,,,,Free Kick,1,From Free Kick,Thomas Mangani,3185.0,Left Center Midfield,32,Angers,145,['98e053f4-7dc0-43bf-8cf1-ac79c204b0e6'],52,,,,,,,,,,,,,,,,Angers,145,00:16:52.266,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,1.678352,,,,,,,,,,,0ef48536-ca39-4f15-af3e-0d680a46f2fc,3377,,,"[120.0, 0.1]",3900545,80,,,,,1.7677,ed56fb65-d9a9-4f40-83cb-a0323851ad10,Right Foot,,,"[112.2, 39.2]",True,High Pass,True,39.870415,,,Cheikh N''Doye,5676.0,,,,Inswinging,,Corner,2,From Corner,Billy Ketkeophomphone,4441.0,Center Forward,163,Angers,145,['47dc631b-dbab-4857-823d-2605d4ec5ccb'],0,,,,,,,,,,,,,,,,Angers,145,00:35:00.811,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2.190537,,,,,,,,,,,dde0e1a6-5f2a-4c7a-bab2-6e7a7dd88406,2112,,,"[113.1, 71.7]",3900546,55,,,,,-1.5620502,cebe801f-56b4-40c8-8b5e-9ac36f6026b4,Right Foot,True,,"[113.4, 37.4]",True,High Pass,,34.30131,,,Emiliano Sala,3114.0,,,,,,,2,Regular Play,Alejandro Bedoya,12351.0,Right Midfield,134,Nantes,144,['f2d85961-b843-402b-9e6a-866da34697db'],49,,,,,,,,,,,,,,,,Nantes,144,00:10:49.800,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,1.376982,,,,,,,,,,,7c155483-3b3d-4a00-8d1e-b4b2c8915a20,3015,,,"[114.4, 70.0]",3900546,83,,,,,-1.7419449,70564241-b208-4557-86f2-1963f81252ee,Right Foot,True,,"[110.2, 45.7]",True,High Pass,,24.660292,,,John Tshibumbu,7721.0,,,,,,,2,From Throw In,Louis Poggi,310534.0,Right Center Back,190,Gazélec Ajaccio,160,['68786d8f-77c0-4e42-8613-147f3d0f72dd'],15,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:38:15.607,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,0.874895,,,,,,,,,,,97403787-558e-4820-aec3-11681bf6a398,1858,,,"[112.0, 49.4]",3900544,40,,,,True,-1.387174,e66745a5-0c18-43ae-99f5-c8c251527cad,,,,"[114.6, 35.4]",True,High Pass,,14.239382,,,Jean-Armel Kana-Biyik,30447.0,,,,,,,1,From Corner,Jean-Daniel Akpa Akpro,31174.0,Right Center Midfield,93,Toulouse,130,"['3b914eb9-1078-4727-9ed6-2f6f45d38bb6', '691b9eaf-0534-456f-b105-676521514299']",2,,,,,,,,,,,,,,,,Toulouse,130,00:40:02.303,Pass,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,0.814538,,,,,,,,,,,d90bbdbf-d5a6-4749-a176-c7f91e2c70b8,2067,,,"[118.2, 19.8]",3900544,46,,,,,1.8572185,1d6b2181-f7af-4e45-82c9-6515a79975bf,Left Foot,True,True,"[113.9, 34.4]",True,Low Pass,,15.220053,,,Benjamin Jeannot,3552.0,,,,,,,2,From Throw In,Maxime Barthelmé,7567.0,Left Midfield,113,Lorient,165,['a9fb8041-4ecb-472d-b930-6b1ae0effeb8'],53,,,,,,,,,,,,,,,,Lorient,165,00:01:53.209,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,1.097112,,,,,,,,,,,1de5e568-c16f-4c03-a750-3d0a22db90e9,2081,,,"[67.3, 42.2]",3900544,47,,,,,-0.6181442,6a3adaf5-6ff8-4c91-9b6f-6c29539cadc0,Right Foot,,,"[85.3, 29.4]",True,Ground Pass,,22.087101,,,Benjamin Jeannot,3552.0,,,,,,Recovery,2,From Counter,Walid Mesloub,7766.0,Center Attacking Midfield,115,Lorient,165,['f41e3633-5b71-4f52-8e19-9ae24ec30248'],40,,,,,,,,,,,,,,,,Lorient,165,00:02:40.012,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,1.879979,,,,,,,,,,,014be8b7-2279-4dc4-ab76-3ceb39f2e651,2512,,,"[110.1, 27.1]",3900544,58,,,,,1.1317523,176bd34e-f54f-4f89-ab3f-daf07517ef3b,Left Foot,,,"[118.6, 45.2]",True,Low Pass,,19.9965,,,Wissam Ben Yedder,6723.0,,,,,,,2,Regular Play,Zinédine Machach,3032.0,Left Midfield,140,Toulouse,130,"['24f14adf-425c-45d7-a076-69542465c147', 'cc171102-3f1e-4e70-ab68-fee2536aba4d']",33,,,,,,,,,,,,,,,,Toulouse,130,00:13:33.052,Pass,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,0.586339,,,,,,,,,,,1e3b6037-e65a-457f-a87d-abc2c2d9b26d,3165,,,"[114.6, 24.1]",3900544,75,,,,,1.8947351,abeabd0a-17f0-483a-b0b0-8b21b14e5d36,Right Foot,True,True,"[110.0, 37.8]",True,Ground Pass,,14.451644,,,Walid Mesloub,7766.0,,,,,,,2,Regular Play,Benjamin Moukandjo Bilé,33178.0,Center Forward,177,Lorient,165,['64b1d529-ec0e-4b61-85b3-dc7caf10bdd2'],46,,,,,,,,,,,,,,,,Lorient,165,00:30:46.576,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,0.658244,,,,,,,,,,,4a479e4e-04f5-45cd-ad95-83a58916b045,1525,,,"[116.9, 27.6]",3900540,34,,,,,1.5707964,d7af4a4b-a67e-44a2-92c1-b9d09d368d25,Left Foot,True,,"[116.9, 42.1]",True,Ground Pass,,14.5,,,Edinson Roberto Cavani Gómez,4319.0,,,,,,,1,From Throw In,Zlatan Ibrahimović,3672.0,Center Forward,69,Paris Saint-Germain,131,['4b1574d3-87df-4af9-849d-18c6cb79b0a2'],31,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:34:31.225,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,0.858138,,,,,,,,,,,2ea09eb6-54b8-44a3-84c8-60a8fe4dbbf5,2668,,,"[94.8, 54.1]",3900540,60,,,,,-0.021049522,49cc16de-5153-453b-8b8c-5598c7ca08ef,Left Foot,,,"[113.8, 53.7]",True,Ground Pass,,19.00421,,,Zlatan Ibrahimović,3672.0,,,,,,,2,Regular Play,Ángel Fabián Di María Hernández,2995.0,Right Wing,116,Paris Saint-Germain,131,['75f6d0eb-22d1-4503-a678-c1c2d36faaf8'],44,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:15:44.628,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,0.90875,,,,,,,,,,,0e373738-1a3c-4af8-b612-1fa4ed9915d8,928,,,"[80.7, 21.9]",3900539,20,,,,,-0.07216363,927be7e3-ebb3-4aa2-bf0d-4f5460683828,Right Foot,,,"[89.0, 21.3]",True,Ground Pass,,8.321658,,,Rémy Cabella,3420.0,,,,,,,1,Regular Play,Mauricio Aníbal Isla Isla,18874.0,Left Defensive Midfield,44,Marseille,147,['6cfc4509-1f0f-4727-9533-2dda0038d29c'],22,,,,,,,,,,,,,,,,Marseille,147,00:20:22.837,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2.274815,,,,,,,,,,,9002ac1e-91f8-410e-89e1-4c2b3f1c1b20,2287,,,"[96.2, 74.9]",3900533,55,,,,,-1.1603115,1715ea79-28f4-4cc0-998e-866aba0bef2d,Right Foot,True,,"[114.0, 34.0]",True,High Pass,,44.60549,,,Guido Marcelo Carrillo,3246.0,,,True,,,,2,From Throw In,Almamy Touré,3204.0,Right Back,135,AS Monaco,129,['84526dcf-0e61-4e63-b3e4-96f59c9ee11e'],9,,,,,,,,,,,,,,,,AS Monaco,129,00:10:09.115,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,1.121409,,,,,,,,,,,21965996-e799-44c3-a8c1-b3046f0c459a,3384,,,"[104.7, 50.2]",3900533,85,,,,True,-1.0874883,3a5b096a-3bac-4e48-a634-3cd878c89d94,,,,"[112.1, 36.1]",True,High Pass,,15.923882,,,Ronny Rodelin,2955.0,,,,,,,2,From Free Kick,Syam Ben Youssef,5656.0,Right Center Back,204,Caen,140,"['09898b7f-5eef-48c5-ad22-c8a88ff67e81', 'a492fbda-5dea-42d5-b8d6-26729b22f8fd']",35,,,,,,,,,,,,,,,,Caen,140,00:40:35.323,Pass,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,1.172206,,,,,,,,,,,72d0c78f-8345-4815-b237-08d3a73e9c18,50,,,"[115.4, 69.2]",3900537,1,,,,,-1.5853938,00f8cab7-4968-47eb-afcb-cf0e0cc8436b,Right Foot,True,,"[115.0, 41.8]",True,High Pass,,27.40292,,,Issa Diop,4349.0,,,,,,Free Kick,1,From Free Kick,Óscar Guido Trejo,11540.0,Center Attacking Midfield,3,Toulouse,130,['d46fae5c-74d3-4bcd-8237-c23ff1d334e5'],21,,,,,,,,,,,,,,,,Toulouse,130,00:01:21.425,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,1.188703,,,,,,,,,,,e04f847c-013a-4e57-8716-e62008590ee0,2047,,,"[84.9, 61.2]",3900537,48,,,,,-0.82739025,9250c67a-13d3-4a28-b39d-480991092b6d,Left Foot,,,"[90.6, 55.0]",True,Ground Pass,,8.421995,,,Jean-Daniel Akpa Akpro,31174.0,,,,,,,2,From Throw In,Wissam Ben Yedder,6723.0,Right Midfield,125,Toulouse,130,"['30971616-24ac-4896-b970-a028aa6ff877', 'ed1aae2c-643a-4b14-a14f-f2405bf1f138']",45,,,,,,,,,,,,,,,,Toulouse,130,00:03:45.637,Pass,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
