50_50,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,bad_behaviour_card,dribble_overrun,miscontrol_aerial_won,pass_deflected,pass_inswinging,pass_straight,pass_through_ball,ball_recovery_offensive,block_deflection,block_offensive,shot_one_on_one,dribble_no_touch,foul_committed_offensive,shot_deflected,shot_open_goal,block_save_block,goalkeeper_punched_out,foul_won_penalty,shot_redirect,goalkeeper_success_in_play,goalkeeper_shot_saved_off_target,shot_saved_off_target,shot_follows_dribble,goalkeeper_shot_saved_to_post,shot_saved_to_post,goalkeeper_lost_in_play,goalkeeper_lost_out,half_start_late_video_start,player_off_permanent,pass_start_x,pass_start_y,pass_end_x,pass_end_y
,,,,,,,,,,,,,,,1.790654,,,,,,,,,,,,,25295f4b-4080-4843-ae1d-cd2607fb4d93,2511,,,"[106.9, 3.3]",3879793,63,,,,1.4560149,351fff8e-9a82-44cd-a73c-be5bead726de,Left Foot,True,,"[111.5, 43.2]",True,High Pass,40.164288,,,,,Matteo Politano,7109.0,,,,,2,Regular Play,Federico Peluso,7118.0,Left Back,165,Sassuolo,232,['955c5618-0aaa-4b31-81f1-cdcb7e0b8334'],29,,,,,,,,,,,,,,,,Sassuolo,232,00:18:29.446,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.9,3.3,111.5,43.2
,,,,,,,,,,,,,,,1.707114,,,,,,,,,,,,,d0bfc187-9a92-4213-af7a-d159470da4f0,284,,,"[120.0, 0.1]",3879791,8,,,,1.752497,2deb48c8-4d4b-4e22-91b8-d6687c5b737e,Right Foot,,,"[113.0, 38.2]",True,High Pass,38.73771,,,,,Marco Parolo,8173.0,,,Inswinging,Corner,1,From Corner,Lucas Rodrigo Biglia,5510.0,Center Defensive Midfield,22,Lazio,236,['0d68aff8-0328-4d56-8e5c-737f1db51db2'],10,,,,,,,,,,,,,,,,Lazio,236,00:08:10.335,Pass,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,120.0,0.1,113.0,38.2
,,,,,,,,,,,,,,,0.636203,,,,,,,,,,,,,94af89c8-467f-4666-9f97-e71b68a1a7ab,492,,,"[105.9, 41.7]",3879791,14,,,,1.375776,e98e0cfa-a64f-4f38-ab09-291ad711cd57,Right Foot,,,"[107.5, 49.8]",True,Ground Pass,8.256513,,,,,Carlos Arturo Bacca Ahumada,5688.0,,,,,1,From Throw In,Luiz Adriano de Souza da Silva,21272.0,Left Center Forward,39,AC Milan,243,"['434ca197-b133-47d7-9ee6-460be85c665c', 'ec6fee7d-ee6e-44b4-bfb5-0d4ebfc4e2be']",44,,,,,,,,,,,,,,,,AC Milan,243,00:14:44.570,Pass,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.9,41.7,107.5,49.8
,,,,,,,,,,,,,,,1.25145,,,,,,,,,,,,,69efc5de-bbc3-4d48-b6a9-f7b7ba941656,1444,,,"[82.4, 61.9]",3879790,41,,,True,2.556715,be13aa01-25cc-46ba-83da-60c3c82590bd,,,,"[75.0, 66.8]",True,Low Pass,8.875246,,,,,Sami Khedira,5566.0,,,,,1,From Free Kick,Mario Mandžukić,5472.0,Left Center Forward,89,Juventus,224,"['db06ae6b-72c2-4f82-ab3b-fec46616b0be', 'e1236c33-7b04-4173-af7e-aff88c4d2a22']",11,,,,,,,,,,,,,,,,Juventus,224,00:41:11.539,Pass,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.4,61.9,75.0,66.8
,,,,,,,,,,,,,,,1.641111,,,,,,,,,,,,,8f33b720-f49d-4438-b272-a29d861f3f01,2192,,,"[79.5, 29.7]",3879790,62,,,,0.10945095,0a1a037e-8739-4b46-9de0-8157c7ec80d1,Right Foot,,,"[106.8, 32.7]",True,High Pass,27.46434,,,,,Álvaro Borja Morata Martín,3477.0,,,,,2,From Throw In,Paul Pogba,20004.0,Left Center Midfield,134,Juventus,224,['f0a1cf2e-998b-43ce-ae58-f3fa59222507'],28,,,,,,,,,,,,,,,,Juventus,224,00:17:28.123,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.5,29.7,106.8,32.7
,,,,,,,,,,,,,,,1.058026,,,,,,,,,,,,,0b804b85-0950-40ba-8d03-5b4c90a787e1,2036,,,"[106.3, 69.7]",3879775,47,,,,-1.4741818,80d4a41e-1bdd-48ca-b564-3d8595763786,Right Foot,True,,"[108.5, 47.0]",True,Ground Pass,22.806358,,,,,Luca Rigoni,7461.0,,,,,2,Regular Play,Alessio Cerci,7702.0,Right Center Forward,130,Genoa,233,['6b8a8d88-8f7f-4200-9528-ae2e6a0069fa'],38,,,,,,,,,,,,,,,,Genoa,233,00:02:38.250,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.3,69.7,108.5,47.0
,,,,,,,,,,,,,,,0.946901,,,,,,,,,,,,,fe801b37-8154-4c0d-81fb-06aeccf3a0df,934,,,"[107.0, 47.8]",3879770,23,,,,-0.6300339,3a88acd8-9bc3-42fb-ba71-9401b0ef5033,Head,,,"[116.6, 40.8]",True,Low Pass,11.881078,,,,,Andrea Barzagli,6943.0,,,,,1,From Corner,Mario Mandžukić,5472.0,Left Center Forward,49,Juventus,224,['f189af55-191a-47d8-adb4-0dd31c67e0d4'],2,,,,,,,,,,,,,,,,Juventus,224,00:23:02.163,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.0,47.8,116.6,40.8
,,,,,,,,,,,,,,,1.239633,,,,,,,,,,,,,88cfa495-9a21-47ff-b84c-1d062ca838f2,3134,,,"[77.3, 45.9]",3879770,85,,,,1.3679513,9db1a637-753c-42b3-94b3-8eb5109474d0,Right Foot,,,"[80.2, 60.0]",True,Ground Pass,14.395138,,,,,Mario Lemina,3951.0,,,,Recovery,2,From Keeper,Mario Mandžukić,5472.0,Left Center Forward,182,Juventus,224,['20e9c7a5-79b7-40e1-a2f2-106cc103ea34'],23,,,,,,,,,,,,,,,,Juventus,224,00:40:23.119,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.3,45.9,80.2,60.0
,,,,,,,,,,,,,,,0.913434,,,,,,,,,,,,,95268a3f-456a-47b9-9c9a-75ec4146bd57,311,,,"[108.0, 17.8]",3879769,5,,,,1.4590193,504122f2-878c-4a6f-89ca-3c6280eb6479,Left Foot,True,,"[110.2, 37.4]",True,Ground Pass,19.723083,,,,,Gonzalo Gerardo Higuaín,5497.0,,,,,1,Regular Play,Faouzi Ghoulam,8876.0,Left Back,11,Napoli,227,['746679d1-7fbc-43d5-8487-6cd3e8cfd50e'],24,,,,,,,,,,,,,,,,Napoli,227,00:05:24.034,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.0,17.8,110.2,37.4
,,,,,,,,,,,,,,,1.626483,,,,,,,,,,,,,d6ba0009-fb28-4d69-9288-6f9466f4e504,1826,,,"[93.5, 16.0]",3879769,37,,,,0.9059605,469c4eee-bb13-46a3-94ee-afb4500adec7,Right Foot,True,,"[114.9, 43.3]",True,High Pass,34.687893,,,,,Vlad Iulian Chiricheș,10736.0,,,,,1,From Corner,Jorge Luiz Frello Filho,7024.0,Center Defensive Midfield,104,Napoli,227,['2222819b-4034-41de-b8c2-db74f43ec8ba'],43,,,,,,,,,,,,,,,,Napoli,227,00:37:43.072,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.5,16.0,114.9,43.3
,,,,,,,,,,,,,,,1.185566,,,,,,,,,,,,,01163c99-025d-4214-9faf-4dfed1da3aea,3225,,,"[100.8, 57.7]",3879769,69,,,,-0.8682406,16d171be-b77e-4885-9111-101fe3987d7a,Right Foot,,,"[113.5, 42.7]",True,Ground Pass,19.654263,,,,,José María Callejón Bueno,7029.0,,,,,2,Regular Play,Allan Marques Loureiro,7035.0,Right Center Midfield,174,Napoli,227,['cac87f2f-5b31-41d4-a903-af11014ad475'],40,,,,,,,,,,,,,,,,Napoli,227,00:24:40.836,Pass,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,100.8,57.7,113.5,42.7
,,,,,,,,,,,,,,,1.50511,,,,,,,,,,,,,3a73ea86-ac96-4b3d-8b31-7cd00efb9164,1117,,,"[102.2, 70.1]",3879768,29,,,,-1.4238274,c1841285-935d-4ac6-b621-5d2de17abe66,Right Foot,True,,"[107.1, 37.0]",True,High Pass,33.460724,,,,,Lazaros Christodoulopoulos,15318.0,,,,,1,Regular Play,Lorenzo De Silvestri,7473.0,Right Wing Back,68,Sampdoria,234,['c949b002-a74b-4b0a-a858-23a7a1e974fe'],44,,,,,,,,,,,,,,,,Sampdoria,234,00:29:44.336,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.2,70.1,107.1,37.0
,,,,,,,,,,,,,,,0.730979,,,,,,,,,,,,,ec5571fe-5d78-4067-82f7-694d3f8a3c88,1016,,,"[112.4, 57.4]",3879767,21,,,,-1.3845735,e541f5a8-f731-471f-bf0e-51245c2faa8a,Right Foot,True,,"[115.0, 43.6]",True,Ground Pass,14.042791,,,,,Stephan El Shaarawy,6979.0,,,,,1,Regular Play,Mohamed Salah,3531.0,Right Center Forward,45,AS Roma,229,['c2dedb87-ceee-46df-b7e5-d016add69f15'],27,,,,,,,,,,,,,,,,AS Roma,229,00:21:27.116,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112.4,57.4,115.0,43.6
,,,,,,,,,,,,,,,0.912886,,,,,,,,,,,,,b0ad9e8c-1f52-4291-bdbf-d2b0307ee93e,1164,,,"[100.6, 57.5]",3879767,24,,,,-2.4827867,6df3a357-a0ec-45f8-9302-ef021c5cd196,Right Foot,,,"[97.5, 55.1]",True,Ground Pass,3.9204593,,,,,Mohamed Salah,3531.0,,,,,1,From Throw In,Diego Perotti,7456.0,Center Attacking Midfield,53,AS Roma,229,['d1d1c0e3-2f73-43fe-98e0-e176ab28bebd'],50,,,,,,,,,,,,,,,,AS Roma,229,00:24:50.318,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.6,57.5,97.5,55.1
,,,,,,,,,,,,,,,0.659261,,,,,,,,,,,,,1d53c6b3-e5cb-4c33-8cd5-7213eac2e9ba,1582,,,"[108.7, 25.4]",3879767,37,,,,1.4768707,4cf3b960-4013-4a1e-8a92-cc8f80963ae8,Right Foot,,,"[110.0, 39.2]",True,Ground Pass,13.861096,,,,,Diego Perotti,7456.0,,,,,1,Regular Play,Stephan El Shaarawy,6979.0,Left Center Forward,79,AS Roma,229,"['2ea36059-d3fc-44d5-b5f0-043e8eabe662', '5cbc3bab-32a4-45b6-bf6b-e75f5e694aa9']",29,,,,,,,,,,,,,,,,AS Roma,229,00:37:29.832,Pass,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.7,25.4,110.0,39.2
,,,,,,,,,,,,,,,3.391904,,,,,,,,,,,,,d3a1cfc1-5d4d-439c-b61e-41efc62c132d,2422,,,"[56.9, 41.2]",3879767,57,,,,0.24355213,44c49f11-785b-4a52-b76e-13319827734d,Right Foot,,,"[106.4, 53.5]",True,High Pass,51.005295,,,,,Mohamed Salah,3531.0,,,Through Ball,,2,From Throw In,Miralem Pjanić,6947.0,Left Center Midfield,137,AS Roma,229,['64c33fe4-351a-4a5c-bd95-0783b11be978'],20,,,,,,,,,,,,,,,,AS Roma,229,00:12:20.069,Pass,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,56.9,41.2,106.4,53.5
,,,,,,,,,,,,,,,0.707868,,,,,,,,,,,,,aabafc80-91a0-47ec-901a-2ed0fa185c38,2633,,,"[94.1, 17.0]",3879766,66,,,,1.152572,bd170e86-e8d5-44aa-9e6c-8035d5a092d4,Right Foot,,,"[101.7, 34.1]",True,Ground Pass,18.71283,,,,,Gregoire Defrel,7457.0,,,,,2,From Counter,Nicola Sansone,6859.0,Left Wing,178,Sassuolo,232,['5ab0d135-f655-49bf-9794-609040ada575'],45,,,,,,,,,,,,,,,,Sassuolo,232,00:21:45.885,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.1,17.0,101.7,34.1
,,,,,,,,,,,,,,,1.424907,,,,,,,,,,,,,8be05f67-f2b0-448f-a7ac-d412ef79e036,308,,,"[120.0, 0.1]",3879765,5,,,,1.754933,f1786a50-1c98-4da6-89ed-517816174f3f,Right Foot,,,"[113.5, 35.0]",True,High Pass,35.50014,,,,,Marcos Alonso Mendoza,3964.0,,,Inswinging,Corner,1,From Corner,Borja Valero Iglesias,6997.0,Left Wing,13,Fiorentina,239,['3ee60b24-170c-4657-a9d6-c45611d5dc7b'],4,,,,,,,,,,,,,,,,Fiorentina,239,00:05:04.445,Pass,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,120.0,0.1,113.5,35.0
,,,,,,,,,,,,,,,1.888286,,,,,,,,,,,,,36452147-9b4d-4df0-a1fa-599fa3c67ad3,1986,,,"[101.4, 70.9]",3879764,50,,,,-1.1672614,79bc96d6-8514-4034-bb5a-c4d745bb07e8,Right Foot,True,,"[116.6, 35.3]",True,High Pass,38.70917,,,,,Lucas Nahuel Castro,7049.0,,,,,2,From Free Kick,Fabrizio Cacciatore,7050.0,Right Back,113,Chievo,231,['fef3f374-d4a9-4d16-b94c-2e6f7a923a3c'],24,,,,,,,,,,,,,,,,Chievo,231,00:05:24.477,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.4,70.9,116.6,35.3
,,,,,,,,,,,,,,,0.886598,,,,,,,,,,,,,437bf6e6-78bd-4ca8-8d4c-688b59e1d3c7,1447,,,"[105.7, 65.8]",3879763,43,,,,-1.3940874,067cc6ce-f910-4c7a-b1a6-c2bccb83d310,Right Foot,True,,"[109.2, 46.2]",True,Ground Pass,19.910048,,,,,Fernando Lucas Martins,16586.0,,,,,1,From Throw In,Lorenzo De Silvestri,7473.0,Right Wing Back,93,Sampdoria,234,['58e82062-ce87-4229-ba30-66240e20eda8'],49,,,,,,,,,,,,,,,,Sampdoria,234,00:43:49.917,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.7,65.8,109.2,46.2
,,,,,,,,,,,,,,,1.137436,,,,,,,,,,,,,18f7fa63-d11c-4bfe-b3a3-366cb5f0cf66,1081,,,"[103.3, 18.9]",3879762,29,,,,1.1530683,7a25457f-bc1d-49bd-aaf7-c8c125f2f3b4,Right Foot,,,"[111.6, 37.6]",True,High Pass,20.459229,,,,,Emmanuel Agyemang-Badu,24722.0,,,,,1,Regular Play,Antonio Di Natale,19846.0,Center Forward,59,Udinese,230,['ec61979e-0507-40cc-9758-a5752d8d85bd'],59,,,,,,,,,,,,,,,,Udinese,230,00:29:59.522,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.3,18.9,111.6,37.6
,,,,,,,,,,,,,,,1.292266,,,,,,,,,,,,,a7ab3f9c-31b6-4763-8772-ffae95baac26,1699,,,"[108.4, 20.0]",3879761,51,,,,1.319612,de4d81d5-c713-4147-b9d4-a3903572d697,Left Foot,True,,"[115.2, 46.5]",True,Low Pass,27.358545,,,,,Jasmin Kurtič,6941.0,,,,,2,From Throw In,Marco D''Alessandro,8184.0,Left Wing,134,Atalanta,228,['331bb700-9443-4664-9d2c-9a580ff94880'],28,,,,,,,,,,,,,,,,Atalanta,228,00:06:28.029,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.4,20.0,115.2,46.5
,,,,,,,,,,,,,,,0.596532,,,,,,,,,,,,,46e640a0-5cc6-43ad-bd9c-23e0c1b6be49,232,,,"[70.4, 36.5]",3879757,4,,,,-0.024994794,e08a753f-347a-4970-af8e-655fc7211636,Right Foot,,,"[78.4, 36.3]",True,Ground Pass,8.0025,,,,,Stephan El Shaarawy,6979.0,,,,,1,From Throw In,Diego Perotti,7456.0,Center Forward,12,AS Roma,229,['c604d327-c6c5-4158-9de2-0fc3c9d802e8'],45,,,,,,,,,,,,,,,,AS Roma,229,00:04:45.307,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.4,36.5,78.4,36.3
,,,,,,,,,,,,,,,1.370201,,,,,,,,,,,,,9e7d3e56-4d38-44a7-b126-4e7507e99e06,1410,,,"[95.4, 35.9]",3879753,35,,,,1.1296169,42f7b06a-50f9-42cd-bebf-7b1272fa4b16,No Touch,,,"[102.2, 50.3]",True,Ground Pass,15.924824,,True,,,Piotr Zieliński,5660.0,,,,,1,Regular Play,Manuel Pucciarelli,7054.0,Right Center Forward,85,Empoli,290,['79d35daf-5bae-4527-bfc3-66858fa51726'],34,,,,,,,,,,,,,,,,Empoli,290,00:35:34.935,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.4,35.9,102.2,50.3
,,,,,,,,,,,,,,,0.631036,,,,,,,,,,,,,a79f40c4-982e-4ffc-8c03-eb76978fc761,1513,,,"[110.8, 31.7]",3879753,39,,,,2.9588711,5f84804f-4312-4f59-832e-4f7aa27f1448,Right Foot,,,"[101.6, 33.4]",True,Low Pass,9.355747,,,,,Domenico Berardi,7131.0,,,,,1,From Corner,Paolo Cannavaro,8848.0,Right Center Back,93,Sassuolo,232,['ecce04c2-7906-430d-a53e-db0ca88e2a39'],55,,,,,,,,,,,,,,,,Sassuolo,232,00:39:55.201,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.8,31.7,101.6,33.4
,,,,,,,,,,,,,,,1.204773,,,,,,,,,,,,,d20f4b65-0179-4c28-a9b4-437516db099f,1820,,,"[87.9, 31.9]",3879753,47,,,,0.689539,e5b817cf-8619-4bd0-907c-ae6574d6712b,Right Foot,,,"[99.3, 41.3]",True,Ground Pass,14.775656,,,,,Gregoire Defrel,7457.0,,,,,2,Regular Play,Nicola Sansone,6859.0,Left Midfield,111,Sassuolo,232,['f8fa5338-a8f2-4a92-87fb-8bbf0c87572b'],26,,,,,,,,,,,,,,,,Sassuolo,232,00:02:26.090,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.9,31.9,99.3,41.3
,,,,,,,,,,,,,,,1.740651,,,,,,,,,,,,,582276dd-15cc-4f04-8460-46f516ca9457,1885,,,"[116.6, 56.9]",3879753,49,,,,-1.7241287,d7b80d5f-7b6f-4bab-9010-314e536d0a1e,Right Foot,True,,"[113.2, 34.9]",True,High Pass,22.261177,,,,,Gregoire Defrel,7457.0,,,,,2,Regular Play,Domenico Berardi,7131.0,Right Midfield,116,Sassuolo,232,['ffc5308b-4521-4637-929f-baf969b1351c'],48,,,,,,,,,,,,,,,,Sassuolo,232,00:04:48.106,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116.6,56.9,113.2,34.9
,,,,,,,,,,,,,,,1.406478,,,,,,,,,,,,,7b2c809f-b30e-4f83-929f-e93b10cfa19b,1352,,,"[95.4, 68.4]",3879751,29,,,,-1.1585637,527c5de9-7c2a-4e79-9077-c89ffa7ce420,Right Foot,True,,"[108.3, 38.9]",True,High Pass,32.197205,,,,,Edin Džeko,6973.0,,,,,1,Regular Play,Miralem Pjanić,6947.0,Center Attacking Midfield,62,AS Roma,229,['daca1fa0-c20f-4a83-bcbd-60e1b6d11bdf'],19,,,,,,,,,,,,,,,,AS Roma,229,00:29:19.154,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.4,68.4,108.3,38.9
,,,,,,,,,,,,,,,1.693804,,,,,,,,,,,,,e02ec4fc-db07-4e4d-8841-fe274f6c6084,2497,,,"[93.7, 29.7]",3879751,59,,,,-0.09065989,7316424b-ad3a-401f-9e9f-e2f67dd4cfe8,Right Foot,,,"[109.1, 28.3]",True,Ground Pass,15.463506,,,,,Mohamed Salah,3531.0,,,,,2,From Free Kick,Edin Džeko,6973.0,Left Center Forward,127,AS Roma,229,['e53860d5-06f6-49cd-9653-e92f66568b21'],16,,,,,,,,,,,,,,,,AS Roma,229,00:14:16.462,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.7,29.7,109.1,28.3
,,,,,,,,,,,,,,,1.311365,,,,,,,,,,,,,1961873d-5bb1-4efa-8134-a2b95afb5e52,3753,,,"[96.2, 65.5]",3879751,88,,,,-1.0365268,a4936d4c-afb9-4a01-be84-a0cf2e27d87b,Right Foot,True,,"[110.4, 41.5]",True,High Pass,27.886198,,,,,Edin Džeko,6973.0,,,,,2,Regular Play,Diego Perotti,7456.0,Right Center Forward,178,AS Roma,229,['70d72b19-1c4e-4b89-84d6-b7799f05f65b'],13,,,,,,,,,,,,,,,,AS Roma,229,00:43:13.748,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.2,65.5,110.4,41.5
,,,,,,,,,,,,,,,1.126134,,,,,,,,,,,,,73bd7766-7a91-484c-9368-12ffdb3de8a1,2177,,,"[100.1, 39.7]",3879736,49,,,,0.24497867,5e6bf211-d01d-4fd0-be0a-4e2afd57e611,Right Foot,,,"[103.3, 40.5]",True,High Pass,3.2984846,,,,,Diego Perotti,7456.0,,,,,2,From Free Kick,Stephan El Shaarawy,6979.0,Left Wing,104,AS Roma,229,['81921d98-be4c-4c2d-8e64-ba73ee5bff8c'],6,,,,,,,,,,,,,,,,AS Roma,229,00:04:06.596,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.1,39.7,103.3,40.5
,,,,,,,,,,,,,,,1.261737,,,,,,,,,,,,,c670718d-65d1-4214-ae18-ad73f6dd25fa,1933,,,"[89.2, 19.9]",3879734,47,,,,0.4636476,3217013e-7045-42de-9c9d-70433304b18d,Right Foot,,,"[107.6, 29.1]",True,Ground Pass,20.571825,,,,,M''Baye Babacar Niang,5661.0,,,Through Ball,,2,From Counter,Carlos Arturo Bacca Ahumada,5688.0,Left Center Forward,104,AC Milan,243,['239ee532-8627-440f-b7ad-c1d72de2f08b'],23,,,,,,,,,,,,,,,,AC Milan,243,00:02:23.097,Pass,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,89.2,19.9,107.6,29.1
,,,,,,,,,,,,,,,1.822364,,,,,,,,,,,,,b25ea703-3e15-4f52-9a52-bf9209dbbb98,2548,,,"[114.9, 13.2]",3879733,72,,,,1.674321,7f03904f-bf15-4860-9466-0773879651a0,Left Foot,True,True,"[111.7, 44.0]",True,Ground Pass,30.965788,,,,,Juan Guillermo Cuadrado Bello,5689.0,,,,,2,From Throw In,Alex Sandro Lobo Silva,6945.0,Left Wing Back,169,Juventus,224,['56ec8b3b-041a-4889-8b30-a2bd15eab0c7'],51,,,,,,,,,,,,,,,,Juventus,224,00:27:51.286,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114.9,13.2,111.7,44.0
,,,,,,,,,,,,,,,1.167864,,,,,,,,,,,,,35574648-ba77-4198-b115-98684cac78b9,3176,,,"[100.3, 37.0]",3879733,90,,,,1.2490457,82e57330-232a-47bc-8aee-bbe0e4499f80,Right Foot,,,"[104.2, 48.7]",True,Ground Pass,12.332883,,,,,Paulo Bruno Exequiel Dybala,5743.0,,,,,2,From Free Kick,Álvaro Borja Morata Martín,3477.0,Left Center Forward,206,Juventus,224,['ac025bc4-510d-4d33-9e35-8654634073ee'],9,,,,,,,,,,,,,,,,Juventus,224,00:45:09.419,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.3,37.0,104.2,48.7
,,,,,,,,,,,,,,,1.69849,,,,,,,,,,,,,8bc8b218-3f0d-417b-8492-6b44bedf2a9b,342,,,"[120.0, 80.0]",3879730,7,,,,-1.828251,354faf6d-4237-4821-8fd0-47a7cab1d57c,Right Foot,,,"[110.1, 42.4]",True,High Pass,38.881485,,,,True,Jeison Fabián Murillo Cerón,6585.0,,,Outswinging,Corner,1,From Corner,Marcelo Brozović,5469.0,Right Center Midfield,16,Inter Milan,238,['95b08e9a-ee53-4682-a904-43e58a4f4e17'],47,,,,,,,,,,,,,,,,Inter Milan,238,00:07:47.209,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120.0,80.0,110.1,42.4
,,,,,,,,,,,,,,,1.422286,,,,,,,,,,,,,61ca60ee-ead1-4587-93fd-dd22a0bb19c0,479,,,"[120.0, 0.1]",3879730,11,,,,1.7240565,e7ce7e19-f67c-496c-a34f-bff897f187d4,Right Foot,,,"[114.3, 37.0]",True,High Pass,37.33765,,,,,Filip Helander,7966.0,,,Inswinging,Corner,1,From Corner,Luca Marrone,31572.0,Left Defensive Midfield,27,Hellas Verona,226,['5599cbec-9390-4c1b-bf41-7108c2cd3f0e'],59,,,,,,,,,,,,,,,,Hellas Verona,226,00:11:59.196,Pass,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,120.0,0.1,114.3,37.0
,,,,,,,,,,,,,,,1.308629,,,,,,,,,,,,,b4b48d0b-b0eb-454b-8eab-6d8b8bd47a19,546,,,"[89.4, 48.8]",3879730,15,,,,-0.4928364,c4a9f1fa-e7e0-4187-9a64-24c25b02a0b5,Right Foot,,,"[111.0, 37.2]",True,High Pass,24.517748,,,,,Eros Pisano,11342.0,,,,Free Kick,1,From Free Kick,Luca Marrone,31572.0,Left Defensive Midfield,32,Hellas Verona,226,['ede3a817-d243-4d3a-a027-70a48f3fbb63'],24,,,,,,,,,,,,,,,,Hellas Verona,226,00:15:24.233,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.4,48.8,111.0,37.2
,,,,,,,,,,,,,,,1.759914,,,,,,,,,,,,,875e46c9-0c2b-45ab-97c3-7645aa614828,2112,,,"[120.0, 80.0]",3879730,56,,,,-1.7453249,e28d9fa4-42b2-4174-ae44-1977424214de,Right Foot,,,"[113.0, 40.3]",True,High Pass,40.312405,,,,True,Artur Ioniţă,7949.0,,,Outswinging,Corner,2,From Corner,Luca Marrone,31572.0,Left Defensive Midfield,123,Hellas Verona,226,['7ba774e8-f3a4-423b-9e0a-92f711e0976b'],29,,,,,,,,,,,,,,,,Hellas Verona,226,00:11:29.869,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120.0,80.0,113.0,40.3
,,,,,,,,,,,,,,,1.406477,,,,,,,,,,,,,e8e5de13-e948-4a47-8535-8ce89e285cd7,2206,,,"[96.0, 15.9]",3879730,60,,,,0.9860057,65955749-c20f-4253-a1c3-c518edd9233c,Left Foot,True,,"[110.3, 37.5]",True,Ground Pass,25.904633,,,,,Mauro Emanuel Icardi Rivero,6987.0,,,,Recovery,2,From Free Kick,Ivan Perišić,5474.0,Left Midfield,126,Inter Milan,238,['9ec7405c-016a-4066-9272-4ab34a34b04c'],30,,,,,,,,,,,,,,,,Inter Milan,238,00:15:30.855,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.0,15.9,110.3,37.5
